Country,Destination,Month,Popularity,MinTemp,MaxTemp,Precipitation
Norway,Dagali,September,, 6°,11°,29%
Norway,Dagali,October,, 1°,5°,28%
Norway,Dagali,November,, -6°,-1°,30%
Norway,Dagali,December,, -10°,-5°,26%
Norway,Dagali,January,, -9°,-4°,30%
Norway,Dagali,February,, -9°,-2°,23%
Norway,Dagali,March,, -5°,1°,25%
Norway,Dagali,April,, 1°,5°,21%
Norway,Dagali,May,, 7°,11°,23%
Norway,Dagali,June,, 11°,15°,34%
Norway,Jølster Municipality,July,2.5, 7°,18°,48%
Norway,Jølster Municipality,August,2, 6°,16°,49%
Norway,Jølster Municipality,September,3, 4°,12°,57%
Norway,Jølster Municipality,October,2.5, -1°,6°,54%
Norway,Jølster Municipality,November,2, -4°,1°,52%
Norway,Jølster Municipality,December,2, -7°,-2°,58%
Norway,Jølster Municipality,January,1.5, -8°,-3°,52%
Norway,Jølster Municipality,February,1.5, -8°,-1°,46%
Norway,Jølster Municipality,March,2, -6°,3°,45%
Norway,Jølster Municipality,April,2, -3°,7°,37%
Norway,Jølster Municipality,May,2, 1°,12°,35%
Norway,Jølster Municipality,June,2, 4°,16°,41%
Norway,Lovatnet,July,, 12°,22°,41%
Norway,Lovatnet,August,, 11°,20°,43%
Norway,Lovatnet,September,, 8°,16°,53%
Norway,Lovatnet,October,, 4°,11°,47%
Norway,Lovatnet,November,, 1°,6°,46%
Norway,Lovatnet,December,, -1°,4°,50%
Norway,Lovatnet,January,, -2°,3°,44%
Norway,Lovatnet,February,, -2°,4°,41%
Norway,Lovatnet,March,, -1°,7°,35%
Norway,Lovatnet,April,, 2°,12°,31%
Norway,Lovatnet,May,, 5°,16°,28%
Norway,Lovatnet,June,, 9°,19°,35%
Norway,Balestrand Municipality,July,, 13°,20°,38%
Norway,Balestrand Municipality,August,, 12°,18°,39%
Norway,Balestrand Municipality,September,, 10°,14°,47%
Norway,Balestrand Municipality,October,, 6°,10°,45%
Norway,Balestrand Municipality,November,, 3°,6°,44%
Norway,Balestrand Municipality,December,, 0°,4°,47%
Norway,Balestrand Municipality,January,, -1°,3°,43%
Norway,Balestrand Municipality,February,, -1°,3°,38%
Norway,Balestrand Municipality,March,, 1°,5°,35%
Norway,Balestrand Municipality,April,, 4°,10°,27%
Norway,Balestrand Municipality,May,, 7°,14°,26%
Norway,Balestrand Municipality,June,, 11°,17°,32%
Norway,Trysil Municipality,July,1.5, 9°,22°,38%
Norway,Trysil Municipality,August,1.5, 7°,19°,39%
Norway,Trysil Municipality,September,1.5, 3°,15°,35%
Norway,Trysil Municipality,October,1.5, -2°,7°,31%
Norway,Trysil Municipality,November,1.5, -6°,0°,35%
Norway,Trysil Municipality,December,2.5, -11°,-4°,31%
Norway,Trysil Municipality,January,3.5, -13°,-5°,31%
Norway,Trysil Municipality,February,4, -12°,-2°,27%
Norway,Trysil Municipality,March,4, -9°,3°,24%
Norway,Trysil Municipality,April,2.5, -3°,9°,25%
Norway,Trysil Municipality,May,1, 1°,14°,31%
Norway,Trysil Municipality,June,1.5, 6°,19°,36%
Norway,Gaupne,July,, 10°,21°,34%
Norway,Gaupne,August,, 9°,19°,38%
Norway,Gaupne,September,, 7°,15°,44%
Norway,Gaupne,October,, 2°,9°,45%
Norway,Gaupne,November,, -1°,4°,43%
Norway,Gaupne,December,, -4°,1°,48%
Norway,Gaupne,January,, -6°,0°,43%
Norway,Gaupne,February,, -6°,1°,37%
Norway,Gaupne,March,, -3°,5°,35%
Norway,Gaupne,April,, 0°,10°,27%
Norway,Gaupne,May,, 4°,15°,27%
Norway,Gaupne,June,, 7°,19°,30%
Norway,Jotunheimen National Park,July,4,,,
Norway,Jotunheimen National Park,August,3.5,,,
Norway,Jotunheimen National Park,September,3,,,
Norway,Jotunheimen National Park,October,2,,,
Norway,Jotunheimen National Park,November,1.5,,,
Norway,Jotunheimen National Park,December,1.5,,,
Norway,Jotunheimen National Park,January,1.5,,,
Norway,Jotunheimen National Park,February,1.5,,,
Norway,Jotunheimen National Park,March,1.5,,,
Norway,Jotunheimen National Park,April,1.5,,,
Norway,Jotunheimen National Park,May,1.5,,,
Norway,Jotunheimen National Park,June,2,,,
Norway,Otta,July,2.5,,,
Norway,Otta,August,2,,,
Norway,Otta,September,3,,,
Norway,Otta,October,3,,,
Norway,Otta,November,2.5,,,
Norway,Otta,December,2,,,
Norway,Otta,January,2,,,
Norway,Otta,February,2,,,
Norway,Otta,March,1.5,,,
Norway,Otta,April,1.5,,,
Norway,Otta,May,2,,,
Norway,Otta,June,2,,,
Norway,Hellesylt,July,2.5, 12°,22°,49%
Norway,Hellesylt,August,2, 11°,20°,50%
Norway,Hellesylt,September,3, 9°,17°,59%
Norway,Hellesylt,October,2.5, 4°,11°,55%
Norway,Hellesylt,November,2.5, 1°,7°,55%
Norway,Hellesylt,December,2, -1°,4°,60%
Norway,Hellesylt,January,2, -2°,3°,54%
Norway,Hellesylt,February,2, -2°,5°,51%
Norway,Hellesylt,March,2, -1°,8°,48%
Norway,Hellesylt,April,2, 2°,13°,40%
Norway,Hellesylt,May,2, 6°,17°,36%
Norway,Hellesylt,June,2, 9°,20°,43%
Norway,Alesund,July,4, 12°,17°,39%
Norway,Alesund,August,4, 12°,16°,47%
Norway,Alesund,September,2, 10°,14°,58%
Norway,Alesund,October,1.5, 7°,11°,58%
Norway,Alesund,November,1.5, 4°,7°,57%
Norway,Alesund,December,1.5, 2°,5°,61%
Norway,Alesund,January,1.5, 1°,5°,53%
Norway,Alesund,February,1.5, 1°,4°,52%
Norway,Alesund,March,1.5, 2°,6°,47%
Norway,Alesund,April,1.5, 3°,8°,42%
Norway,Alesund,May,2, 6°,11°,33%
Norway,Alesund,June,3, 9°,14°,37%
Norway,Odda,July,, 13°,21°,50%
Norway,Odda,August,, 12°,19°,50%
Norway,Odda,September,, 10°,16°,57%
Norway,Odda,October,, 6°,11°,56%
Norway,Odda,November,, 3°,7°,55%
Norway,Odda,December,, 1°,4°,56%
Norway,Odda,January,, 0°,3°,55%
Norway,Odda,February,, 0°,4°,49%
Norway,Odda,March,, 1°,6°,47%
Norway,Odda,April,, 4°,11°,39%
Norway,Odda,May,, 7°,16°,41%
Norway,Odda,June,, 11°,19°,44%
Norway,Skei,July,, 9°,20°,48%
Norway,Skei,August,, 8°,17°,49%
Norway,Skei,September,, 6°,14°,57%
Norway,Skei,October,, 1°,8°,54%
Norway,Skei,November,, -2°,3°,52%
Norway,Skei,December,, -6°,0°,58%
Norway,Skei,January,, -7°,-1°,52%
Norway,Skei,February,, -7°,0°,46%
Norway,Skei,March,, -5°,4°,45%
Norway,Skei,April,, -1°,9°,37%
Norway,Skei,May,, 3°,14°,35%
Norway,Skei,June,, 6°,18°,41%
Norway,Skjolden,July,3,,,
Norway,Skjolden,August,3,,,
Norway,Skjolden,September,3,,,
Norway,Skjolden,October,2.5,,,
Norway,Skjolden,November,2,,,
Norway,Skjolden,December,2,,,
Norway,Skjolden,January,2,,,
Norway,Skjolden,February,1.5,,,
Norway,Skjolden,March,1.5,,,
Norway,Skjolden,April,1.5,,,
Norway,Skjolden,May,2,,,
Norway,Skjolden,June,2,,,
Norway,Lom Municipality,July,4, 8°,14°,31%
Norway,Lom Municipality,August,4, 7°,12°,33%
Norway,Lom Municipality,September,2.5, 4°,8°,33%
Norway,Lom Municipality,October,1.5, -1°,4°,30%
Norway,Lom Municipality,November,1.5, -6°,-1°,31%
Norway,Lom Municipality,December,1.5, -9°,-3°,30%
Norway,Lom Municipality,January,1.5, -10°,-4°,28%
Norway,Lom Municipality,February,1.5, -9°,-3°,20%
Norway,Lom Municipality,March,1.5, -8°,-2°,18%
Norway,Lom Municipality,April,1.5, -5°,3°,14%
Norway,Lom Municipality,May,1.5, 0°,7°,18%
Norway,Lom Municipality,June,3, 5°,11°,26%
Norway,Evje,July,3, 12°,21°,31%
Norway,Evje,August,2.5, 11°,20°,36%
Norway,Evje,September,3, 8°,15°,42%
Norway,Evje,October,2.5, 4°,9°,46%
Norway,Evje,November,2.5, 0°,4°,49%
Norway,Evje,December,2, -3°,1°,45%
Norway,Evje,January,2, -4°,0°,49%
Norway,Evje,February,1.5, -5°,1°,40%
Norway,Evje,March,1.5, -2°,5°,37%
Norway,Evje,April,2, 1°,9°,31%
Norway,Evje,May,2, 5°,15°,32%
Norway,Evje,June,2, 9°,19°,33%
Norway,Hemsdal Municipality,July,1.5, 8°,19°,36%
Norway,Hemsdal Municipality,August,1.5, 7°,18°,36%
Norway,Hemsdal Municipality,September,1.5, 3°,12°,28%
Norway,Hemsdal Municipality,October,1.5, 0°,6°,26%
Norway,Hemsdal Municipality,November,1.5, -6°,0°,26%
Norway,Hemsdal Municipality,December,3, -9°,-3°,24%
Norway,Hemsdal Municipality,January,4, -11°,-4°,27%
Norway,Hemsdal Municipality,February,4, -10°,-3°,18%
Norway,Hemsdal Municipality,March,4, -7°,1°,20%
Norway,Hemsdal Municipality,April,3, -3°,6°,18%
Norway,Hemsdal Municipality,May,1.5, 2°,13°,25%
Norway,Hemsdal Municipality,June,1.5, 7°,18°,34%
Norway,Glomfjord,July,, 10°,17°,52%
Norway,Glomfjord,August,, 10°,16°,52%
Norway,Glomfjord,September,, 7°,12°,58%
Norway,Glomfjord,October,, 3°,8°,57%
Norway,Glomfjord,November,, 0°,4°,52%
Norway,Glomfjord,December,, -2°,3°,58%
Norway,Glomfjord,January,, -3°,2°,52%
Norway,Glomfjord,February,, -3°,2°,54%
Norway,Glomfjord,March,, -2°,3°,42%
Norway,Glomfjord,April,, 0°,6°,44%
Norway,Glomfjord,May,, 5°,11°,42%
Norway,Glomfjord,June,, 8°,14°,46%
Norway,Sjoa (Sel),July,, 11°,20°,35%
Norway,Sjoa (Sel),August,, 10°,18°,34%
Norway,Sjoa (Sel),September,, 7°,13°,26%
Norway,Sjoa (Sel),October,, 2°,7°,25%
Norway,Sjoa (Sel),November,, -3°,2°,28%
Norway,Sjoa (Sel),December,, -7°,-1°,26%
Norway,Sjoa (Sel),January,, -8°,-1°,28%
Norway,Sjoa (Sel),February,, -8°,-1°,19%
Norway,Sjoa (Sel),March,, -5°,2°,19%
Norway,Sjoa (Sel),April,, -1°,7°,17%
Norway,Sjoa (Sel),May,, 4°,13°,24%
Norway,Sjoa (Sel),June,, 9°,18°,35%
Norway,Oslo,July,3, 14°,23°,34%
Norway,Oslo,August,3, 13°,21°,34%
Norway,Oslo,September,2, 9°,16°,32%
Norway,Oslo,October,2, 4°,10°,33%
Norway,Oslo,November,2, 0°,4°,34%
Norway,Oslo,December,1.5, -4°,1°,28%
Norway,Oslo,January,1.5, -5°,0°,31%
Norway,Oslo,February,1.5, -5°,1°,27%
Norway,Oslo,March,1.5, -2°,5°,26%
Norway,Oslo,April,1.5, 2°,11°,26%
Norway,Oslo,May,2.5, 7°,17°,26%
Norway,Oslo,June,3, 11°,21°,33%
Norway,Trondheim,July,3.5, 12°,20°,33%
Norway,Trondheim,August,3, 11°,19°,39%
Norway,Trondheim,September,2, 8°,15°,42%
Norway,Trondheim,October,2.5, 4°,9°,42%
Norway,Trondheim,November,2, 0°,5°,36%
Norway,Trondheim,December,1.5, -3°,3°,43%
Norway,Trondheim,January,1.5, -3°,1°,43%
Norway,Trondheim,February,1.5, -4°,2°,42%
Norway,Trondheim,March,1.5, -2°,5°,40%
Norway,Trondheim,April,1.5, 2°,10°,35%
Norway,Trondheim,May,2, 6°,14°,32%
Norway,Trondheim,June,2.5, 9°,16°,39%
Norway,Lindesnes Municipality,July,3.5, 14°,18°,28%
Norway,Lindesnes Municipality,August,2.5, 14°,18°,35%
Norway,Lindesnes Municipality,September,2.5, 12°,15°,46%
Norway,Lindesnes Municipality,October,2.5, 8°,11°,49%
Norway,Lindesnes Municipality,November,2, 5°,8°,54%
Norway,Lindesnes Municipality,December,1.5, 2°,5°,51%
Norway,Lindesnes Municipality,January,1.5, 1°,4°,51%
Norway,Lindesnes Municipality,February,1.5, 0°,3°,41%
Norway,Lindesnes Municipality,March,1.5, 2°,5°,40%
Norway,Lindesnes Municipality,April,2, 5°,8°,32%
Norway,Lindesnes Municipality,May,2.5, 8°,12°,29%
Norway,Lindesnes Municipality,June,2.5, 11°,15°,29%
Norway,Tromsø,July,3, 10°,17°,39%
Norway,Tromsø,August,2.5, 9°,15°,41%
Norway,Tromsø,September,2, 5°,11°,50%
Norway,Tromsø,October,2, 1°,5°,52%
Norway,Tromsø,November,2, -2°,2°,46%
Norway,Tromsø,December,2, -4°,0°,49%
Norway,Tromsø,January,2, -5°,-1°,45%
Norway,Tromsø,February,2, -5°,-1°,43%
Norway,Tromsø,March,2, -4°,1°,38%
Norway,Tromsø,April,1.5, -1°,4°,38%
Norway,Tromsø,May,1.5, 3°,9°,34%
Norway,Tromsø,June,3, 7°,13°,34%
Norway,Stavanger,July,3.5, 12°,19°,39%
Norway,Stavanger,August,3.5, 12°,19°,46%
Norway,Stavanger,September,2, 10°,16°,55%
Norway,Stavanger,October,2, 7°,12°,55%
Norway,Stavanger,November,1.5, 4°,8°,62%
Norway,Stavanger,December,1.5, 1°,5°,56%
Norway,Stavanger,January,1.5, 0°,4°,45%
Norway,Stavanger,February,1.5, 0°,4°,34%
Norway,Stavanger,March,1.5, 1°,6°,39%
Norway,Stavanger,April,1.5, 4°,10°,34%
Norway,Stavanger,May,2.5, 7°,15°,36%
Norway,Stavanger,June,3, 10°,17°,35%
Norway,Alnes,July,, 11°,16°,39%
Norway,Alnes,August,, 12°,16°,47%
Norway,Alnes,September,, 9°,14°,58%
Norway,Alnes,October,, 6°,10°,58%
Norway,Alnes,November,, 3°,7°,57%
Norway,Alnes,December,, 1°,5°,61%
Norway,Alnes,January,, 1°,4°,53%
Norway,Alnes,February,, 0°,4°,52%
Norway,Alnes,March,, 1°,6°,47%
Norway,Alnes,April,, 3°,8°,42%
Norway,Alnes,May,, 6°,12°,33%
Norway,Alnes,June,, 9°,14°,37%
Norway,Kristiansand,July,4, 12°,21°,28%
Norway,Kristiansand,August,3.5, 11°,20°,34%
Norway,Kristiansand,September,1.5, 8°,16°,36%
Norway,Kristiansand,October,1.5, 5°,11°,46%
Norway,Kristiansand,November,1.5, 1°,7°,48%
Norway,Kristiansand,December,1.5, -3°,4°,44%
Norway,Kristiansand,January,1.5, -4°,3°,50%
Norway,Kristiansand,February,1.5, -4°,3°,40%
Norway,Kristiansand,March,1.5, -2°,5°,32%
Norway,Kristiansand,April,1.5, 1°,10°,30%
Norway,Kristiansand,May,2, 6°,15°,29%
Norway,Kristiansand,June,3, 10°,19°,32%
Norway,Ornes,July,, 13°,22°,34%
Norway,Ornes,August,, 12°,19°,38%
Norway,Ornes,September,, 9°,15°,44%
Norway,Ornes,October,, 5°,10°,45%
Norway,Ornes,November,, 1°,6°,43%
Norway,Ornes,December,, -2°,3°,48%
Norway,Ornes,January,, -3°,2°,43%
Norway,Ornes,February,, -3°,2°,37%
Norway,Ornes,March,, -1°,5°,35%
Norway,Ornes,April,, 3°,9°,27%
Norway,Ornes,May,, 6°,15°,27%
Norway,Ornes,June,, 10°,19°,30%
Norway,Borgund,July,, 7°,16°,41%
Norway,Borgund,August,, 6°,14°,41%
Norway,Borgund,September,, 3°,10°,44%
Norway,Borgund,October,, -2°,4°,37%
Norway,Borgund,November,, -5°,0°,39%
Norway,Borgund,December,, -8°,-3°,42%
Norway,Borgund,January,, -9°,-4°,40%
Norway,Borgund,February,, -9°,-3°,33%
Norway,Borgund,March,, -6°,1°,31%
Norway,Borgund,April,, -3°,6°,24%
Norway,Borgund,May,, 1°,11°,23%
Norway,Borgund,June,, 4°,14°,37%
Norway,Andenes,July,3, 9°,14°,33%
Norway,Andenes,August,2.5, 8°,13°,38%
Norway,Andenes,September,2.5, 5°,11°,51%
Norway,Andenes,October,2.5, 2°,6°,58%
Norway,Andenes,November,2, -1°,3°,53%
Norway,Andenes,December,2, -4°,2°,56%
Norway,Andenes,January,2, -4°,1°,51%
Norway,Andenes,February,1.5, -5°,1°,52%
Norway,Andenes,March,2, -4°,2°,46%
Norway,Andenes,April,1.5, -2°,4°,43%
Norway,Andenes,May,2, 3°,8°,35%
Norway,Andenes,June,2.5, 6°,11°,33%
Norway,Fredrikstad,July,4, 16°,20°,29%
Norway,Fredrikstad,August,3, 15°,19°,35%
Norway,Fredrikstad,September,2, 12°,16°,32%
Norway,Fredrikstad,October,2, 7°,11°,36%
Norway,Fredrikstad,November,1.5, 3°,7°,43%
Norway,Fredrikstad,December,2, -1°,3°,36%
Norway,Fredrikstad,January,1.5, -2°,2°,34%
Norway,Fredrikstad,February,1.5, -3°,1°,34%
Norway,Fredrikstad,March,1.5, 0°,5°,23%
Norway,Fredrikstad,April,1.5, 4°,9°,28%
Norway,Fredrikstad,May,3, 8°,14°,31%
Norway,Fredrikstad,June,2.5, 13°,18°,26%
Norway,Vardø Municipallity,July,3, 8°,12°,25%
Norway,Vardø Municipallity,August,2.5, 8°,12°,27%
Norway,Vardø Municipallity,September,3, 5°,9°,35%
Norway,Vardø Municipallity,October,2.5, 1°,5°,43%
Norway,Vardø Municipallity,November,2.5, -3°,1°,41%
Norway,Vardø Municipallity,December,2, -5°,-1°,41%
Norway,Vardø Municipallity,January,2, -7°,-2°,45%
Norway,Vardø Municipallity,February,2, -7°,-2°,40%
Norway,Vardø Municipallity,March,1.5, -5°,-1°,35%
Norway,Vardø Municipallity,April,1.5, -2°,2°,32%
Norway,Vardø Municipallity,May,1.5, 1°,5°,26%
Norway,Vardø Municipallity,June,2, 5°,9°,27%
Norway,Hamar,July,3, 12°,23°,34%
Norway,Hamar,August,3, 11°,20°,41%
Norway,Hamar,September,2.5, 7°,16°,28%
Norway,Hamar,October,2.5, 2°,9°,24%
Norway,Hamar,November,1.5, -2°,3°,27%
Norway,Hamar,December,2, -8°,-2°,24%
Norway,Hamar,January,1.5, -10°,-4°,25%
Norway,Hamar,February,1.5, -9°,-1°,29%
Norway,Hamar,March,2, -5°,4°,18%
Norway,Hamar,April,2, 0°,11°,20%
Norway,Hamar,May,2, 6°,17°,31%
Norway,Hamar,June,2.5, 10°,20°,31%
Norway,Selje,July,2.5, 10°,17°,46%
Norway,Selje,August,2, 10°,17°,50%
Norway,Selje,September,3, 8°,14°,59%
Norway,Selje,October,2.5, 4°,11°,59%
Norway,Selje,November,2.5, 1°,6°,61%
Norway,Selje,December,2, -1°,4°,65%
Norway,Selje,January,2, -1°,4°,57%
Norway,Selje,February,2, -2°,4°,54%
Norway,Selje,March,2, 0°,6°,51%
Norway,Selje,April,2, 2°,9°,45%
Norway,Selje,May,2, 5°,13°,40%
Norway,Selje,June,2, 8°,15°,44%
Norway,Godøy,July,, 9°,14°,39%
Norway,Godøy,August,, 9°,14°,47%
Norway,Godøy,September,, 7°,12°,58%
Norway,Godøy,October,, 4°,8°,58%
Norway,Godøy,November,, 1°,5°,57%
Norway,Godøy,December,, -1°,3°,61%
Norway,Godøy,January,, -1°,2°,53%
Norway,Godøy,February,, -2°,2°,52%
Norway,Godøy,March,, -1°,4°,47%
Norway,Godøy,April,, 1°,6°,42%
Norway,Godøy,May,, 4°,9°,33%
Norway,Godøy,June,, 7°,12°,37%
Norway,Alta,July,, 10°,17°,27%
Norway,Alta,August,, 9°,15°,24%
Norway,Alta,September,, 4°,10°,27%
Norway,Alta,October,, -1°,4°,30%
Norway,Alta,November,, -7°,-1°,28%
Norway,Alta,December,, -10°,-3°,29%
Norway,Alta,January,, -12°,-5°,28%
Norway,Alta,February,, -11°,-4°,25%
Norway,Alta,March,, -8°,-1°,23%
Norway,Alta,April,, -4°,3°,19%
Norway,Alta,May,, 2°,8°,17%
Norway,Alta,June,, 7°,13°,21%
Norway,Tranøy,July,2.5, 11°,18°,39%
Norway,Tranøy,August,2.5, 9°,16°,43%
Norway,Tranøy,September,3, 7°,13°,53%
Norway,Tranøy,October,2.5, 2°,7°,55%
Norway,Tranøy,November,2.5, -2°,4°,50%
Norway,Tranøy,December,2, -4°,2°,51%
Norway,Tranøy,January,2, -6°,0°,46%
Norway,Tranøy,February,2, -6°,0°,47%
Norway,Tranøy,March,2, -5°,2°,40%
Norway,Tranøy,April,1.5, -1°,6°,39%
Norway,Tranøy,May,2, 4°,11°,36%
Norway,Tranøy,June,2, 7°,14°,36%
Norway,Lillehammer,July,4, 11°,21°,35%
Norway,Lillehammer,August,3.5, 9°,19°,35%
Norway,Lillehammer,September,2, 5°,14°,32%
Norway,Lillehammer,October,1.5, 1°,7°,32%
Norway,Lillehammer,November,1.5, -4°,1°,32%
Norway,Lillehammer,December,1.5, -8°,-3°,28%
Norway,Lillehammer,January,1.5, -10°,-4°,30%
Norway,Lillehammer,February,1.5, -9°,-2°,24%
Norway,Lillehammer,March,1.5, -5°,3°,23%
Norway,Lillehammer,April,1.5, 0°,9°,22%
Norway,Lillehammer,May,1.5, 5°,15°,27%
Norway,Lillehammer,June,3, 9°,19°,33%
Norway,Kabelvåg,July,2.5, 11°,17°,34%
Norway,Kabelvåg,August,2, 11°,16°,38%
Norway,Kabelvåg,September,3, 8°,12°,53%
Norway,Kabelvåg,October,2.5, 4°,8°,56%
Norway,Kabelvåg,November,2.5, 1°,5°,58%
Norway,Kabelvåg,December,2, -1°,3°,58%
Norway,Kabelvåg,January,2, -2°,2°,46%
Norway,Kabelvåg,February,2, -2°,2°,50%
Norway,Kabelvåg,March,2, -2°,2°,43%
Norway,Kabelvåg,April,2, 1°,6°,38%
Norway,Kabelvåg,May,1.5, 5°,10°,28%
Norway,Kabelvåg,June,2, 8°,13°,29%
Norway,Tønsberg,July,, 13°,22°,28%
Norway,Tønsberg,August,, 12°,21°,35%
Norway,Tønsberg,September,, 8°,17°,33%
Norway,Tønsberg,October,, 4°,11°,37%
Norway,Tønsberg,November,, 0°,6°,40%
Norway,Tønsberg,December,, -4°,2°,34%
Norway,Tønsberg,January,, -5°,1°,36%
Norway,Tønsberg,February,, -5°,1°,30%
Norway,Tønsberg,March,, -3°,6°,30%
Norway,Tønsberg,April,, 2°,11°,24%
Norway,Tønsberg,May,, 6°,16°,27%
Norway,Tønsberg,June,, 10°,20°,27%
Norway,Runde,July,2.5, 10°,13°,34%
Norway,Runde,August,2, 11°,14°,41%
Norway,Runde,September,3, 9°,12°,51%
Norway,Runde,October,2.5, 6°,9°,49%
Norway,Runde,November,2.5, 4°,7°,51%
Norway,Runde,December,2, 2°,5°,49%
Norway,Runde,January,2, 1°,4°,45%
Norway,Runde,February,2, 1°,4°,40%
Norway,Runde,March,2, 1°,4°,36%
Norway,Runde,April,2, 2°,6°,30%
Norway,Runde,May,2, 5°,9°,27%
Norway,Runde,June,2, 8°,11°,30%
Norway,Arendal,July,3.5, 14°,19°,24%
Norway,Arendal,August,3, 14°,19°,28%
Norway,Arendal,September,2, 11°,15°,33%
Norway,Arendal,October,2, 7°,11°,38%
Norway,Arendal,November,2, 3°,7°,41%
Norway,Arendal,December,2, 0°,4°,35%
Norway,Arendal,January,1.5, -1°,3°,37%
Norway,Arendal,February,1.5, -2°,3°,28%
Norway,Arendal,March,1.5, 0°,4°,27%
Norway,Arendal,April,1.5, 3°,8°,24%
Norway,Arendal,May,2, 8°,13°,25%
Norway,Arendal,June,2.5, 12°,17°,25%
Norway,Gamvik,July,, 8°,13°,26%
Norway,Gamvik,August,, 7°,11°,30%
Norway,Gamvik,September,, 4°,8°,43%
Norway,Gamvik,October,, 0°,3°,50%
Norway,Gamvik,November,, -4°,-1°,45%
Norway,Gamvik,December,, -6°,-2°,41%
Norway,Gamvik,January,, -8°,-4°,42%
Norway,Gamvik,February,, -8°,-4°,39%
Norway,Gamvik,March,, -6°,-2°,34%
Norway,Gamvik,April,, -4°,0°,31%
Norway,Gamvik,May,, 1°,4°,30%
Norway,Gamvik,June,, 5°,9°,29%
Norway,Halden,July,3.5, 14°,22°,29%
Norway,Halden,August,3, 13°,21°,35%
Norway,Halden,September,2.5, 9°,16°,32%
Norway,Halden,October,2, 5°,10°,36%
Norway,Halden,November,2, 1°,6°,43%
Norway,Halden,December,2, -3°,2°,36%
Norway,Halden,January,1.5, -4°,1°,34%
Norway,Halden,February,1.5, -4°,1°,34%
Norway,Halden,March,1.5, -2°,5°,23%
Norway,Halden,April,2, 2°,11°,28%
Norway,Halden,May,1.5, 7°,17°,31%
Norway,Halden,June,3, 11°,20°,26%
Norway,Oslofjord,July,4, 13°,15°,28%
Norway,Oslofjord,August,3.5, 13°,16°,35%
Norway,Oslofjord,September,2, 12°,14°,33%
Norway,Oslofjord,October,1.5, 9°,11°,37%
Norway,Oslofjord,November,1.5, 7°,9°,40%
Norway,Oslofjord,December,1.5, 5°,8°,34%
Norway,Oslofjord,January,1.5, 4°,7°,36%
Norway,Oslofjord,February,1.5, 4°,7°,30%
Norway,Oslofjord,March,1.5, 4°,7°,30%
Norway,Oslofjord,April,1.5, 6°,8°,24%
Norway,Oslofjord,May,2, 8°,10°,27%
Norway,Oslofjord,June,3.5, 10°,13°,27%
Norway,Røros Municipality,July,3, 7°,18°,38%
Norway,Røros Municipality,August,2.5, 6°,16°,36%
Norway,Røros Municipality,September,2, 3°,11°,33%
Norway,Røros Municipality,October,2, -2°,5°,29%
Norway,Røros Municipality,November,2, -9°,-2°,29%
Norway,Røros Municipality,December,2, -14°,-5°,32%
Norway,Røros Municipality,January,1.5, -15°,-5°,28%
Norway,Røros Municipality,February,3, -14°,-4°,25%
Norway,Røros Municipality,March,2, -10°,0°,21%
Norway,Røros Municipality,April,1.5, -5°,4°,21%
Norway,Røros Municipality,May,1.5, 1°,11°,20%
Norway,Røros Municipality,June,2, 5°,16°,33%
Norway,Notodden Municipality,July,3, 15°,23°,31%
Norway,Notodden Municipality,August,3.5, 12°,21°,32%
Norway,Notodden Municipality,September,2.5, 8°,16°,30%
Norway,Notodden Municipality,October,2.5, 3°,9°,31%
Norway,Notodden Municipality,November,2, -1°,2°,33%
Norway,Notodden Municipality,December,2, -6°,-2°,26%
Norway,Notodden Municipality,January,1.5, -7°,-3°,32%
Norway,Notodden Municipality,February,1.5, -6°,0°,22%
