Country,Destination,Description,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Sri Lanka,Galle,"Galle is a city on the southwest coast of Sri Lanka. It’s known for Galle Fort, the fortified old city founded by Portuguese colonists in the 16th century. Stone sea walls, expanded by the Dutch, encircle car-free streets with architecture reflecting Portuguese, Dutch and British rule. Notable buildings include the 18th-century Dutch Reformed Church. Galle Lighthouse stands on the fort’s southeast tip.The Old Gate, the fortification’s original entrance, bears the insignia of the Dutch East India Company. The gate leads to the National Maritime Museum, with exhibits focusing on seafaring and marine life, including a whale skeleton and items salvaged from shipwrecks. Galle National Museum, in a 1656 building, displays southern Sri Lankan artifacts such as ritual masks and woodcarvings, and objects from the colonial era. Just outside the northern fortifications, the Galle International Stadium hosts cricket matches with Indian Ocean views.",yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Polonnaruwa,"Poḷonnaruwa is the main town of Polonnaruwa District in North Central Province, Sri Lanka. Kaduruwela area is the Polonnaruwa New Town and the other part of Polonnaruwa remains as the royal ancient city of the Kingdom of Polonnaruwa.
The second most ancient of Sri Lanka's kingdoms, Polonnaruwa was first established by the Chola dynasty after their successful invasion of the country's then capital, Anuradhapura, in the 10th century. The Ancient City of Polonnaruwa has been declared a World Heritage Site.
Currently the new Polonnaruwa is undergoing a major development project known as the ""Awakening of Polonnaruwa"" under the concept of President Maithripala Sirisena. It envisions the development of all sectors in Polonnaruwa including roads, electricity, agriculture, education, health and environment will be developed comprehensively. Wikipedia",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Jaffna,"Jaffna is a city on the northern tip of Sri Lanka. Nallur Kandaswamy is a huge Hindu temple with golden arches and an ornate gopuram tower. By the coast, star-shaped Jaffna Fort was built by the Portuguese in the 17th century and later occupied by the Dutch and British. Jaffna Public Library is a symbol of the city’s post-war regeneration. Jaffna Archaeological Museum has Dutch cannons and pre-colonial artifacts.The Sangiliyan Statue commemorates the last ruler of the pre-colonial Jaffna Kingdom. North of the city are dozens of stone Buddhist stupas at the ruins of Kadurugoda Viharaya. Overlooking the ocean, the bathing tanks at Keerimalai are fed by underground springs. Causeways connect Jaffna to a number of offshore islands. On Karainagar Island, Casuarina Beach has shallow waters and is backed by leafy trees. Boats run to Nainativu, where the Nagadeepa Purana Viharaya temple is a Buddhist pilgrimage site. Portuguese ruins dot the island of Neduntheevu (Delft), which is also home to wild horses and a towering baobab tree.",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Trincomalee,"Trincomalee is a port city on the northeast coast of Sri Lanka. Set on a peninsula, Fort Frederick was built by the Portuguese in the 17th century. Within its grounds, the grand Koneswaram Temple stands on Swami Rock cliff, a popular vantage point for blue-whale watching. The holy complex contains ornate shrines and a massive statue of Shiva. Nearby Gokanna Temple has panoramic views over the city and the coastline.The Maritime and Naval History Museum exhibits military artifacts and cannons in a former Dutch colonial command outpost. To the south, Manayaweli Cove is a popular spot for fishing and swimming. Marble Beach is surrounded by tropical forest. North of the city, Nilaveli Beach is the departure point for snorkeling and diving trips to Pigeon Island National Park. The island’s shallow coral reefs are home to turtles, reef sharks and many species of fish. Inland, there are the Kanniya Hot Water Springs. South of Trincomalee, Seruwawila Rajamaha Viharaya is a restored Buddhist stupa, or shrine, dating from the 2nd century BC.",yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Kataragama,"Kataragama is a pilgrimage town sacred to Buddhist, Hindu and indigenous Vedda people of Sri Lanka. People from South India also go there to worship. The town has the Kataragama temple, a shrine dedicated to Skanda Kumara also known as Kataragama deviyo. Kataragama is located in the Monaragala District of Uva province, Sri Lanka. It is 228 km ESE of Colombo, the capital of Sri Lanka. Although Kataragama was a small village in medieval times, today it is a fast-developing township surrounded by jungle in the southeastern region of Sri Lanka.
The ancient Kiri Vehera Buddhist stupa, which is believed to be built by the regional king Mahasena in the 6th century BC is also a major attraction in Kataragama area.
The town has a venerable history dating back to the last centuries BCE. It was the seat of government of many Sinhalese kings during the days of Rohana kingdom.
Since the 1950s the city has undergone many improvements with successive governments investing in public transportation, medical facilities, and business development and hotel services. It adjoins the popular Yala National Park. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Matale,"Matale often written as Mathale, is the largest town of Matale District of the Central Province, of Sri Lanka. It is 142 kilometres from Colombo and near Kandy. Surrounding the town are the Knuckles Mountain Range, the foothills were called Wiltshire by the British. It is a mainly agricultural area, where tea, rubber, vegetable and spice cultivation dominate. Wikipedia",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Dondra,"Dondra is a settlement on the extreme southernmost tip of Sri Lanka, in the Indian Ocean near Matara, Southern Province, Sri Lanka. The Dondra Head Lighthouse, ruins of several Hindu shrines of Tenavaram and a Vihara are located in the vicinity. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Yapahuwa,"Yapahuwa was one of the ephemeral capitals of medieval Sri Lanka. The citadel of Yapahuwa lying midway between Kurunagala and Anuradhapura was built around a huge granite rock rising abruptly almost a hundred meters above the surrounding lowlands.
In 1272, King Bhuvenakabahu transferred the capital from Polonnaruwa to Yapahuwa in the face of Dravidian invasions from South India, bringing the Sacred Tooth Relic with him. Following the death of King Bhuvenakabahu in 1284, the Pandyans of South India invaded Sri Lanka once again, and succeeded in capturing Sacred Tooth Relic. Following its capture, Yapahuwa was largely abandoned and inhabited by Buddhist monks and religious ascetics. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Fort,Dutch Hospital & colonial architecture,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Batticaloa,"Batticaloa is a major city in the Eastern Province, Sri Lanka, and its former capital. It is the administrative capital of the Batticaloa District. The city is the seat of the Eastern University of Sri Lanka and is a major commercial city. It is on the east coast, 111 kilometres south of Trincomalee, and is situated on an island. Pasikudah is popular tourist destinations situated 35 km northwest with beaches and flat year-round warm-water shallow-lagoons. Wikipedia",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Kelaniya,Raja Maha Viharaya & the Kelani River,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Chilaw,"Chilaw is a large town in Puttalam District, North Western Province, Sri Lanka. It's governed by an urban council. The town is located, 80 km away from the capital Colombo via Negombo. Wikipedia",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Matara,"Matara is a major city in Sri Lanka, on the southern coast of Southern Province, 160 km from Colombo. It is a major commercial hub, and it is the administrative capital of Matara District. It was gravely affected by the [[2004 Wikipedia",yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Seetha Eliya,Sita Eliya is a village in Sri Lanka. It is located within Central Province. Wikipedia,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Mannar,"Mannar is the main town of Mannar District, Northern Province, Sri Lanka. It is governed by an Urban Council. The town is located on Mannar Island overlooking the Gulf of Mannar and is home to the historic Ketheeswaram temple.
Formerly the town was renowned as a center of pearl fishing, mentioned in the 2nd-century CE Periplus of the Erythraean Sea.
Mannar is known for its baobab trees and for its fort, built by the Portuguese in 1560 and taken by the Dutch in 1658 and rebuilt; its ramparts and bastions are intact, though the interior is largely destroyed.
Visually, the modern town is dominated by its churches, Hindu temples and mosques. The Catholic Church has a diocese headquartered in the town. By rail the town is connected to the rest of Sri Lanka by the Mannar Line. It was occupied by LTTE during Sri Lankan Civil War between 1983 and 2009. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Negombo,"Negombo is a city on the west coast of Sri Lanka, north of the capital, Colombo. Near the waterfront, the remains of the 17th-century Dutch Fort now house a prison. Negombo Lagoon, lined with fishermen’s huts, feeds into the Dutch-era Hamilton Canal. The canal leads south to Colombo. Neoclassical St. Mary’s Church, completed in the 1920s, features a ceiling decorated with vivid religious paintings.Angurukaramulla Temple is known for its large Buddha statue, colorful murals and entrance shaped like a dragon's mouth. Just north of the city, Negombo Beach is lined with coconut trees and mangroves. It offers opportunities for diving, with coral reefs and a 20th-century shipwreck offshore. Local fishermen sell their catches directly on the beach and at the fish market nearby. Southeast of the city, Henarathgoda Botanical Gardens is filled with rubber trees and tropical plants from around the world.",yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Aluvihare,"Aluvihare is a suburb of Matale, Central Province of Sri Lanka. It is located 3.5 km north of Matale and 150 km north-east of Colombo.
The town is situated on the Kandy-Jaffna highway.
It was founded by King Devanampiyatissa, around 300 B.C. but did not receive the name Aluvihare until a later date.
The Aluvihare family originated from the area, an important family responsible for looking after the Aluvihare Rock Temple, and thus serving the Buddhist community in Sri Lanka.
Today, Aluvihare is a popular attraction to both tourists and Buddhists wanting to visit the Aluvihare Rock Temple. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Beruwala,"Beruwala is a town in Kalutara District, Western Province, Sri Lanka, governed by an Urban Council. Beruwala with a total area of approximately 15 square kilometres and is located on the south-west coast of Sri Lanka, 60 km south of Colombo. Wikipedia",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Nuwara Eliya,"Nuwara Eliya is a city in the tea country hills of central Sri Lanka. The naturally landscaped Hakgala Botanical Gardens displays roses and tree ferns, and shelters monkeys and blue magpies. Nearby Seetha Amman Temple, a colorful Hindu shrine, is decorated with religious figures. Densely forested Galway's Land National Park is a sanctuary for endemic and migratory bird species, including bulbuls and flycatchers.Nearby Gregory Lake, a reservoir created in the 1800s, offers boating and horseback riding. To the north is Pidurutalagala, Sri Lanka’s tallest peak, ringed by a forest reserve. The surrounding countryside is dotted with waterfalls, including the multiple cascades of St. Clair’s Falls. To the southwest, a trail climbs pyramid-shaped Adam’s Peak, a pilgrimage place for several religions. South of Nuwara Eliya, Horton Plains National Park occupies a high-altitude plateau and is home to sambar deer and leopards. The park ends at the sheer precipice of World’s End, which offers views of the lowlands.",yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Kalutara,"Kalutara or Kalutota is a major city in Kalutara District, Western Province, Sri Lanka. It is also the administrative capital of Kalutara District. It is located approximately 40 km south of the capital Colombo. The area is well known to produce the Mangosteens, a fruit introduced from Malaysia in 19th century. Wikipedia",yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Sri Lanka,Nallur,"Nallur is an affluent suburb in Jaffna, Sri Lanka. It is located 3 km south from Jaffna city centre. Nallur is most famous for Nallur Kandaswamy temple, one of Sri Lanka's most sacred place of pilgrimage for Sri Lankan Hindus. Nallur is also famous for being the historical capital of the old Jaffna Kingdom and birthplace of renowned philosopher and theologian, Arumuka Navalar. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
